vehicle_id,timestamp,speed,rpm,engine_temp,fuel_level,idle_time,harsh_brake,distance,driver_id,route_type,failure,failure_prob,predicted_fuel,driver_score
145,2025-03-03 21:00:00,70,2639,87,12,5,0,233,17,city,0,0.0,54.60162410713191,97.5
163,2025-03-03 22:00:00,108,3909,96,47,51,0,48,17,city,0,0.01,54.48584360596545,64.5
101,2025-03-03 23:00:00,51,2852,97,23,11,0,208,15,city,0,0.0,54.57208823162962,94.5
153,2025-03-04 00:00:00,36,1245,87,56,18,0,227,18,highway,0,0.0,54.72920770862332,91.0
164,2025-03-04 01:00:00,28,3127,85,23,31,0,77,15,city,0,0.02,54.53406833188119,84.5
150,2025-03-04 02:00:00,66,809,85,84,10,0,219,11,city,0,0.0,54.78592069395675,95.0
152,2025-03-04 03:00:00,14,1244,82,82,37,0,81,12,city,0,0.0,54.71969885416104,81.5
135,2025-03-04 04:00:00,99,3101,98,47,32,0,37,17,city,0,0.02,54.56517911540887,84.0
125,2025-03-04 05:00:00,46,1442,78,73,1,1,102,12,city,0,0.0,54.71388378217467,79.5
128,2025-03-04 06:00:00,45,3064,95,53,54,0,191,7,city,0,0.0,54.546360194671614,73.0
120,2025-03-04 07:00:00,51,1989,97,79,14,0,29,7,highway,0,0.0,54.6597308096394,93.0
110,2025-03-04 08:00:00,18,2575,110,74,35,1,253,10,highway,0,0.0,54.58602680526196,62.5
139,2025-03-04 09:00:00,76,1788,82,34,4,0,251,16,city,0,0.0,54.6906190255634,98.0
110,2025-03-04 10:00:00,105,1032,105,25,14,0,226,11,highway,0,0.0,54.77873750619862,83.0
135,2025-03-04 11:00:00,20,2236,78,24,42,0,94,16,highway,0,0.0,54.62101907954647,79.0
158,2025-03-04 12:00:00,63,1856,116,90,9,0,86,2,highway,0,0.0,54.678279342395555,95.5
138,2025-03-04 13:00:00,36,1291,83,12,16,0,110,2,highway,0,0.0,54.72461141820419,92.0
198,2025-03-04 14:00:00,26,1482,81,76,33,0,217,18,highway,0,0.0,54.70047655467317,83.5
153,2025-03-04 15:00:00,54,1239,101,46,51,1,196,5,city,0,0.02,54.73569523738633,54.5
197,2025-03-04 16:00:00,115,3482,107,90,23,0,297,14,city,1,0.92,54.53322460717789,78.5
154,2025-03-04 17:00:00,28,2258,72,64,9,0,44,8,highway,0,0.0,54.62334376670904,95.5
123,2025-03-04 18:00:00,19,2219,85,47,51,0,90,6,city,0,0.0,54.62197826837958,74.5
121,2025-03-04 19:00:00,24,3368,89,72,29,0,155,9,city,0,0.01,54.50803488971026,85.5
168,2025-03-04 20:00:00,69,1318,101,10,2,0,109,6,city,0,0.01,54.73568825491387,99.0
155,2025-03-04 21:00:00,62,3656,92,80,50,1,59,17,city,0,0.01,54.49314440778497,55.0
132,2025-03-04 22:00:00,35,2533,86,99,59,0,110,8,city,0,0.0,54.59614210511993,70.5
135,2025-03-04 23:00:00,1,1691,85,28,36,0,106,3,city,0,0.0,54.66906110286698,82.0
119,2025-03-05 00:00:00,21,2846,107,61,2,0,221,12,city,0,0.0,54.56102113869511,99.0
182,2025-03-05 01:00:00,95,3064,77,39,39,1,263,13,highway,0,0.01,54.56704953189865,60.5
198,2025-03-05 02:00:00,15,2870,88,64,4,0,82,18,highway,0,0.0,54.55608948697746,98.0
180,2025-03-05 03:00:00,17,3546,99,23,27,0,272,11,highway,0,0.0,54.48720387187818,86.5
161,2025-03-05 04:00:00,68,2316,103,22,43,0,49,2,city,0,0.0,54.63211504598292,78.5
197,2025-03-05 05:00:00,53,2218,83,93,13,1,32,14,highway,0,0.0,54.63728592391699,73.5
172,2025-03-05 06:00:00,99,3204,91,99,38,0,89,1,city,0,0.0,54.55445878979744,81.0
125,2025-03-05 07:00:00,29,1221,113,36,10,1,19,15,highway,0,0.0,54.72916510972223,75.0
165,2025-03-05 08:00:00,44,3267,86,98,7,1,3,18,highway,0,0.02,54.52723662212553,76.5
172,2025-03-05 09:00:00,18,1616,84,18,36,0,60,18,city,0,0.01,54.68351419640187,82.0
172,2025-03-05 10:00:00,86,1416,119,50,7,0,242,17,highway,0,0.0,54.73234307574878,96.5
139,2025-03-05 11:00:00,33,3062,117,57,11,0,29,1,city,1,0.98,54.54350440521929,94.5
116,2025-03-05 12:00:00,12,3456,101,21,14,0,75,14,highway,1,0.95,54.49488089848378,93.0
100,2025-03-05 13:00:00,42,3457,82,19,18,0,70,16,highway,0,0.0,54.50666101484871,91.0
188,2025-03-05 14:00:00,61,2636,90,15,47,0,83,4,city,0,0.0,54.59659748395898,76.5
160,2025-03-05 15:00:00,117,3791,118,43,45,0,173,6,highway,1,0.98,54.501703032673355,67.5
142,2025-03-05 16:00:00,92,1259,109,61,27,0,197,16,highway,0,0.0,54.749900600781956,86.5
141,2025-03-05 17:00:00,99,1668,102,50,6,0,147,6,highway,0,0.0,54.71197579987956,97.0
124,2025-03-05 18:00:00,21,3901,96,92,39,0,273,15,highway,0,0.0,54.45221629056947,80.5
138,2025-03-05 19:00:00,51,3903,104,15,6,0,35,1,highway,1,1.0,54.46540825965145,97.0
134,2025-03-05 20:00:00,51,3103,85,11,29,0,113,7,city,0,0.01,54.54582573370981,85.5
102,2025-03-05 21:00:00,110,1777,97,24,17,0,206,11,city,0,0.0,54.704857414761904,81.5
143,2025-03-05 22:00:00,35,1589,103,26,23,1,158,1,city,0,0.0,54.69361757820443,68.5
150,2025-03-05 23:00:00,72,1492,116,25,5,0,253,8,city,0,0.0,54.71907464198634,97.5
193,2025-03-06 00:00:00,102,3012,70,37,57,0,122,14,city,0,0.04,54.5744121043983,61.5
197,2025-03-06 01:00:00,114,1681,110,94,50,0,48,5,city,0,0.0,54.71487654965985,65.0
111,2025-03-06 02:00:00,18,3986,117,81,3,0,185,13,highway,1,1.0,54.44384006774074,98.5
118,2025-03-06 03:00:00,37,1501,100,19,54,0,273,15,city,0,0.0,54.70210191392653,73.0
143,2025-03-06 04:00:00,69,742,105,19,2,0,101,9,city,0,0.0,54.79426625240947,99.0
158,2025-03-06 05:00:00,115,2309,113,19,48,0,15,8,highway,0,0.0,54.65149358898362,66.0
148,2025-03-06 06:00:00,110,3609,102,82,53,0,128,19,highway,1,0.97,54.51707419553836,63.5
160,2025-03-06 07:00:00,78,2477,102,37,50,0,210,17,city,0,0.0,54.61947048180734,75.0
116,2025-03-06 08:00:00,56,3901,108,33,58,0,112,19,highway,1,0.95,54.46549207680228,71.0
173,2025-03-06 09:00:00,19,1049,87,28,46,0,270,18,highway,0,0.0,54.74116935966135,77.0
156,2025-03-06 10:00:00,8,2267,92,77,57,0,142,18,highway,0,0.0,54.612434666109166,71.5
154,2025-03-06 11:00:00,31,1829,92,65,5,0,173,4,highway,0,0.0,54.66834034232608,97.5
146,2025-03-06 12:00:00,3,3659,84,76,25,0,166,2,city,0,0.01,54.47017261535994,87.5
111,2025-03-06 13:00:00,49,2748,95,51,43,1,119,5,city,0,0.0,54.58055276832542,58.5
161,2025-03-06 14:00:00,81,2480,99,21,50,1,203,17,highway,0,0.0,54.620369932207616,55.0
179,2025-03-06 15:00:00,4,1283,94,27,37,0,11,7,highway,0,0.0,54.7117174884565,81.5
187,2025-03-06 16:00:00,19,1131,114,32,10,0,249,16,highway,0,0.0,54.73430277470681,95.0
182,2025-03-06 17:00:00,86,2632,85,93,51,0,248,1,city,0,0.0,54.606878516323455,74.5
107,2025-03-06 18:00:00,74,2800,108,15,28,0,154,12,highway,0,0.0,54.585915946301604,86.0
194,2025-03-06 19:00:00,36,3687,117,62,19,1,25,19,city,1,0.98,54.48082049996717,70.5
120,2025-03-06 20:00:00,21,3267,114,51,9,0,221,9,city,1,1.0,54.51791997019255,95.5
180,2025-03-06 21:00:00,57,2048,83,75,25,0,110,16,highway,0,0.0,54.655689746575625,87.5
186,2025-03-06 22:00:00,67,3885,86,39,47,1,90,7,highway,0,0.01,54.47198587974732,56.5
179,2025-03-06 23:00:00,92,2894,81,18,26,0,265,15,highway,0,0.0,54.58366542091457,87.0
169,2025-03-07 00:00:00,43,2730,98,51,49,0,40,12,highway,0,0.0,54.57972880183009,75.5
171,2025-03-07 01:00:00,33,1889,101,43,13,0,263,4,highway,0,0.01,54.66271424282165,93.5
124,2025-03-07 02:00:00,76,1862,93,49,35,0,158,6,highway,0,0.0,54.68182527006505,82.5
181,2025-03-07 03:00:00,41,3376,82,97,58,0,118,6,highway,0,0.01,54.512860760083456,71.0
188,2025-03-07 04:00:00,8,998,89,26,11,0,256,15,city,0,0.0,54.74337102843492,94.5
111,2025-03-07 05:00:00,105,2639,84,38,51,1,196,3,city,0,0.0,54.613795410473024,44.5
114,2025-03-07 06:00:00,94,1488,73,59,58,0,14,2,city,0,0.0,54.726146698299026,71.0
158,2025-03-07 07:00:00,6,1549,103,85,22,0,118,5,highway,0,0.0,54.68608247481104,89.0
125,2025-03-07 08:00:00,67,2925,97,58,20,0,217,8,city,0,0.0,54.570720358465024,90.0
125,2025-03-07 09:00:00,18,3589,119,82,7,0,205,19,city,1,0.98,54.484050511836216,96.5
146,2025-03-07 10:00:00,105,2077,71,70,38,1,77,16,highway,0,0.0,54.67148142525513,51.0
131,2025-03-07 11:00:00,93,1877,116,92,57,0,172,19,city,0,0.01,54.68622560246838,71.5
109,2025-03-07 12:00:00,30,2649,99,55,8,1,26,16,highway,0,0.0,54.584423819191,76.0
115,2025-03-07 13:00:00,34,3972,95,55,23,0,128,6,city,0,0.0,54.45086993843644,88.5
170,2025-03-07 14:00:00,56,1577,116,26,30,0,142,1,highway,0,0.0,54.70298341469651,85.0
116,2025-03-07 15:00:00,84,1838,95,75,24,1,24,18,highway,0,0.0,54.68792811217142,68.0
122,2025-03-07 16:00:00,60,2277,89,14,16,0,232,8,highway,0,0.0,54.633973629755765,92.0
125,2025-03-07 17:00:00,30,3506,111,63,41,0,177,5,city,1,0.98,54.495918784799535,79.5
184,2025-03-07 18:00:00,82,3839,97,25,28,0,235,12,highway,0,0.02,54.48346393310171,86.0
185,2025-03-07 19:00:00,94,3192,89,90,59,1,26,18,city,0,0.01,54.55281254893411,50.5
106,2025-03-07 20:00:00,52,3455,80,16,2,1,266,5,city,0,0.01,54.511534066177724,79.0
113,2025-03-07 21:00:00,31,3349,79,17,20,1,117,13,highway,0,0.0,54.51314591399509,70.0
178,2025-03-07 22:00:00,65,2346,92,81,56,0,58,12,city,0,0.0,54.62732777641716,72.0
106,2025-03-07 23:00:00,58,2603,106,96,7,0,270,16,city,0,0.01,54.600385241878925,96.5
108,2025-03-08 00:00:00,115,2082,110,91,13,0,295,14,city,0,0.0,54.67601075216181,83.5
147,2025-03-08 01:00:00,9,844,88,47,57,0,122,11,highway,0,0.0,54.75755231005115,71.5
171,2025-03-08 02:00:00,1,3022,114,63,38,0,159,9,city,1,0.97,54.533619368023196,81.0
158,2025-03-08 03:00:00,65,3256,87,85,15,0,178,10,city,0,0.0,54.536459853931525,92.5
186,2025-03-08 04:00:00,59,1902,118,24,17,0,144,16,city,0,0.01,54.671667925389116,91.5
192,2025-03-08 05:00:00,87,3500,96,59,30,0,89,19,city,0,0.06,54.51986528539229,85.0
181,2025-03-08 06:00:00,16,2561,75,65,10,1,239,10,city,0,0.0,54.587670215953764,75.0
194,2025-03-08 07:00:00,95,2554,79,18,37,1,38,4,city,0,0.0,54.61899728072874,61.5
193,2025-03-08 08:00:00,15,3224,71,17,19,0,79,8,highway,0,0.0,54.519474824410125,90.5
138,2025-03-08 09:00:00,15,2566,93,28,52,0,252,11,highway,0,0.0,54.585042127181566,74.0
198,2025-03-08 10:00:00,45,3924,107,60,45,0,149,6,highway,1,1.0,54.45926815104139,77.5
117,2025-03-08 11:00:00,38,3875,97,81,52,0,16,4,highway,0,0.0,54.46115439834177,74.0
158,2025-03-08 12:00:00,116,1798,97,66,44,0,269,5,city,0,0.0,54.704026363985975,68.0
116,2025-03-08 13:00:00,30,1851,114,77,3,1,118,18,city,0,0.0,54.66578328709019,78.5
113,2025-03-08 14:00:00,106,2434,119,40,19,0,192,3,city,0,0.0,54.636354013971314,80.5
130,2025-03-08 15:00:00,87,3413,108,12,30,0,288,7,city,1,0.96,54.52871300376402,85.0
123,2025-03-08 16:00:00,0,1267,71,92,19,0,297,12,highway,0,0.0,54.712474918131754,90.5
198,2025-03-08 17:00:00,10,2513,115,52,10,0,194,3,highway,0,0.0,54.590142627470605,95.0
159,2025-03-08 18:00:00,118,1230,74,38,49,0,281,17,city,0,0.0,54.76238927373902,65.5
144,2025-03-08 19:00:00,84,2906,119,19,0,0,250,3,city,0,0.01,54.580296504385394,100.0
197,2025-03-08 20:00:00,3,2261,80,21,43,0,231,11,city,0,0.0,54.61160997485376,78.5
102,2025-03-08 21:00:00,70,1380,79,55,17,0,3,6,highway,0,0.0,54.72917089745602,91.5
136,2025-03-08 22:00:00,25,2770,112,39,38,0,174,11,highway,0,0.02,54.56888359502538,81.0
142,2025-03-08 23:00:00,110,1770,71,91,43,0,240,4,highway,0,0.0,54.704505724030206,68.5
139,2025-03-09 00:00:00,49,3272,84,97,32,0,104,17,city,0,0.0,54.527713036781826,84.0
189,2025-03-09 01:00:00,11,1428,108,41,53,0,289,1,city,0,0.0,54.69912738577689,73.5
154,2025-03-09 02:00:00,94,2429,110,82,35,1,244,12,city,0,0.0,54.63138981860371,62.5
186,2025-03-09 03:00:00,80,2891,106,56,17,0,288,3,highway,0,0.0,54.5795204990665,91.5
138,2025-03-09 04:00:00,96,1367,76,97,46,0,273,16,highway,0,0.0,54.73974605639961,77.0
114,2025-03-09 05:00:00,74,2312,89,72,30,1,120,3,highway,0,0.0,54.63546271396562,65.0
103,2025-03-09 06:00:00,91,1380,103,35,34,0,259,14,city,0,0.0,54.73690729126261,83.0
192,2025-03-09 07:00:00,95,1672,104,12,38,1,70,17,highway,0,0.02,54.708653932620116,61.0
185,2025-03-09 08:00:00,64,3546,103,32,37,1,183,19,city,1,0.98,54.505665995623815,61.5
124,2025-03-09 09:00:00,46,2832,91,84,14,0,247,7,city,0,0.0,54.57199189599264,93.0
112,2025-03-09 10:00:00,91,3163,100,83,46,1,118,11,city,0,0.02,54.555089032313084,57.0
181,2025-03-09 11:00:00,52,3441,92,59,5,0,31,16,highway,0,0.0,54.512835116628885,97.5
132,2025-03-09 12:00:00,105,3229,88,45,7,0,149,19,highway,0,0.06,54.5555935402507,86.5
115,2025-03-09 13:00:00,70,3203,73,22,39,1,16,5,highway,0,0.01,54.542875654276074,60.5
141,2025-03-09 14:00:00,1,1526,93,38,21,1,273,1,highway,0,0.0,54.68645486000608,69.5
165,2025-03-09 15:00:00,105,996,89,47,0,0,102,10,highway,0,0.0,54.782971325874826,90.0
154,2025-03-09 16:00:00,23,3883,108,86,57,0,72,18,highway,1,0.98,54.454113560488224,71.5
198,2025-03-09 17:00:00,3,1953,97,99,12,0,193,10,city,0,0.0,54.64420104183469,94.0
141,2025-03-09 18:00:00,107,3867,108,93,54,0,111,1,highway,1,0.99,54.489590683249126,63.0
133,2025-03-09 19:00:00,18,3697,86,14,23,0,293,13,highway,0,0.01,54.472412628925525,88.5
129,2025-03-09 20:00:00,25,3427,88,29,20,1,277,4,city,0,0.0,54.50280438855976,70.0
112,2025-03-09 21:00:00,74,3125,117,87,44,0,106,12,highway,1,0.97,54.55220961641775,78.0
112,2025-03-09 22:00:00,39,3927,104,23,42,0,37,16,highway,1,0.99,54.45667668935127,79.0
117,2025-03-09 23:00:00,49,3168,101,17,3,0,291,19,city,1,0.92,54.539475916102205,98.5
131,2025-03-10 00:00:00,42,2852,116,57,6,0,181,12,highway,0,0.0,54.56867913308675,97.0
195,2025-03-10 01:00:00,74,2428,115,22,59,0,143,6,city,0,0.0,54.622479459697416,70.5
198,2025-03-10 02:00:00,108,2724,116,33,11,0,114,16,city,0,0.02,54.607991903013826,84.5
138,2025-03-10 03:00:00,66,1029,115,88,58,0,238,12,city,0,0.01,54.76158362810583,71.0
145,2025-03-10 04:00:00,11,3186,108,74,12,0,94,10,highway,1,0.97,54.52201963364496,94.0
128,2025-03-10 05:00:00,66,1855,104,95,53,0,260,5,city,0,0.01,54.677785686399375,73.5
161,2025-03-10 06:00:00,105,2590,99,43,43,0,107,19,highway,0,0.0,54.61910586236678,68.5
192,2025-03-10 07:00:00,26,1081,86,60,15,0,244,12,city,0,0.0,54.74199373944079,92.5
161,2025-03-10 08:00:00,112,2885,111,12,5,0,23,8,highway,0,0.01,54.593470038622755,87.5
156,2025-03-10 09:00:00,53,3690,116,99,13,0,271,4,city,1,0.99,54.487586596983796,93.5
115,2025-03-10 10:00:00,65,1542,98,87,50,0,140,7,highway,0,0.0,54.70933833856403,75.0
155,2025-03-10 11:00:00,48,3017,75,67,47,0,82,5,highway,0,0.0,54.5526308881042,76.5
109,2025-03-10 12:00:00,15,1095,86,81,58,1,156,11,highway,0,0.0,54.73439431555985,51.0
129,2025-03-10 13:00:00,1,3660,86,64,57,1,19,17,highway,0,0.01,54.46795887126227,51.5
124,2025-03-10 14:00:00,59,3211,83,89,30,0,69,3,highway,0,0.0,54.53801357010491,85.0
183,2025-03-10 15:00:00,53,1149,93,51,35,0,132,2,highway,0,0.0,54.74510104316287,82.5
104,2025-03-10 16:00:00,29,2054,119,30,36,0,256,19,highway,0,0.0,54.64338717264278,82.0
164,2025-03-10 17:00:00,83,2686,106,19,40,0,209,2,highway,0,0.0,54.600632259432444,80.0
193,2025-03-10 18:00:00,37,2008,109,66,55,0,10,14,highway,0,0.01,54.65050016560716,72.5
148,2025-03-10 19:00:00,27,1997,108,34,34,1,140,1,city,0,0.0,54.64846273776766,63.0
102,2025-03-10 20:00:00,24,2767,101,65,53,0,135,16,city,0,0.03,54.56817357244343,73.5
144,2025-03-10 21:00:00,95,2986,105,47,9,0,255,15,city,0,0.03,54.57620917227251,95.5
113,2025-03-10 22:00:00,9,1993,119,95,16,0,258,18,city,0,0.01,54.64237858652134,92.0
129,2025-03-10 23:00:00,59,3165,106,70,50,1,94,2,city,1,0.98,54.54187353859624,55.0
167,2025-03-11 00:00:00,41,3802,117,56,41,0,241,11,highway,1,1.0,54.470232864589704,79.5
117,2025-03-11 01:00:00,39,2549,83,63,29,0,237,17,city,0,0.0,54.59734820058547,85.5
161,2025-03-11 02:00:00,96,3875,96,55,43,1,165,13,city,0,0.0,54.48481041262549,58.5
136,2025-03-11 03:00:00,76,885,88,77,54,0,148,12,city,0,0.0,54.7804069016989,73.0
124,2025-03-11 04:00:00,119,3899,100,13,6,0,218,2,city,0,0.01,54.49311805174465,87.0
147,2025-03-11 05:00:00,104,1933,115,75,17,0,108,18,highway,0,0.01,54.68658345216571,81.5
164,2025-03-11 06:00:00,117,2137,78,52,18,1,231,10,highway,0,0.0,54.671015862540266,61.0
152,2025-03-11 07:00:00,41,952,107,71,14,1,70,12,city,0,0.0,54.761176397589836,73.0
178,2025-03-11 08:00:00,46,718,86,94,38,0,221,17,city,0,0.0,54.785999520064074,81.0
172,2025-03-11 09:00:00,36,3459,88,94,43,0,74,14,city,0,0.01,54.50302586140545,78.5
114,2025-03-11 10:00:00,117,1859,113,94,21,0,179,19,city,0,0.01,54.699165161843574,79.5
148,2025-03-11 11:00:00,79,922,73,13,38,0,80,13,highway,0,0.0,54.7785031314606,81.0
187,2025-03-11 12:00:00,108,702,117,74,41,0,159,3,highway,0,0.01,54.812397878509344,69.5
167,2025-03-11 13:00:00,21,1959,80,71,56,0,169,8,highway,0,0.0,54.64901822113845,72.0
111,2025-03-11 14:00:00,56,1553,91,99,55,0,161,5,city,0,0.0,54.704401495248,72.5
158,2025-03-11 15:00:00,83,2188,73,11,53,0,32,12,highway,0,0.0,54.650746031708216,73.5
136,2025-03-11 16:00:00,113,927,86,18,59,0,121,1,city,0,0.0,54.79078709987188,60.5
160,2025-03-11 17:00:00,106,3660,77,66,29,1,215,16,highway,0,0.02,54.51126330573086,55.5
142,2025-03-11 18:00:00,26,2377,115,54,19,0,3,12,highway,0,0.02,54.61002961798062,90.5
169,2025-03-11 19:00:00,40,1198,103,27,31,0,228,17,city,0,0.0,54.73506178129298,84.5
138,2025-03-11 20:00:00,79,3268,80,57,41,0,48,9,highway,0,0.0,54.53979710883952,79.5
155,2025-03-11 21:00:00,33,3449,100,51,24,1,167,13,highway,0,0.0,54.50361552509297,68.0
162,2025-03-11 22:00:00,31,2585,80,50,22,0,11,4,city,0,0.0,54.590761305459075,89.0
145,2025-03-11 23:00:00,89,3664,107,84,4,1,238,4,highway,1,1.0,54.505053433314764,78.0
187,2025-03-12 00:00:00,88,2715,90,98,49,0,278,15,highway,0,0.0,54.59932243257335,75.5
110,2025-03-12 01:00:00,65,1862,115,99,40,0,241,10,city,0,0.0,54.6772040743597,80.0
161,2025-03-12 02:00:00,11,1999,99,67,29,0,192,6,highway,0,0.0,54.64203964041329,85.5
176,2025-03-12 03:00:00,39,3038,79,51,47,1,12,3,city,0,0.0,54.546881599533805,56.5
197,2025-03-12 04:00:00,72,1776,95,44,38,0,53,15,city,0,0.0,54.68884251135352,81.0
124,2025-03-12 05:00:00,75,3881,96,47,56,0,55,6,city,0,0.0,54.47523662813199,72.0
170,2025-03-12 06:00:00,89,1414,77,76,26,1,21,11,city,0,0.0,54.73297378700909,67.0
151,2025-03-12 07:00:00,72,1647,108,50,56,0,19,2,city,0,0.0,54.70122522011484,72.0
103,2025-03-12 08:00:00,9,3395,77,59,41,1,59,2,city,0,0.0,54.49877544410629,59.5
158,2025-03-12 09:00:00,95,3775,77,95,36,0,151,1,city,0,0.01,54.49486503656132,82.0
171,2025-03-12 10:00:00,97,3431,103,81,6,0,259,11,city,1,0.99,54.531879351036785,97.0
119,2025-03-12 11:00:00,47,1569,85,88,4,0,58,5,city,0,0.0,54.7012469417013,98.0
192,2025-03-12 12:00:00,19,1770,110,54,14,0,216,6,city,0,0.0,54.66915418164006,93.0
162,2025-03-12 13:00:00,38,793,82,80,50,0,62,3,city,0,0.0,54.77466917765569,75.0
153,2025-03-12 14:00:00,59,3687,92,28,41,0,146,5,city,0,0.03,54.48915538932975,79.5
173,2025-03-12 15:00:00,65,1259,81,26,7,0,239,9,city,0,0.0,54.7398778390222,96.5
197,2025-03-12 16:00:00,64,2475,96,74,55,0,293,19,highway,0,0.0,54.6138481377894,72.5
156,2025-03-12 17:00:00,50,2960,91,86,8,0,182,5,city,0,0.0,54.56082606270808,96.0
189,2025-03-12 18:00:00,35,1135,101,65,10,0,95,12,city,0,0.0,54.740320218456105,95.0
140,2025-03-12 19:00:00,23,1551,118,50,59,0,78,12,city,0,0.02,54.69119127846802,70.5
102,2025-03-12 20:00:00,117,3255,96,51,21,0,142,16,highway,0,0.02,54.557194876246605,79.5
105,2025-03-12 21:00:00,26,3583,71,15,33,0,105,7,city,0,0.01,54.48680924089148,83.5
104,2025-03-12 22:00:00,1,3398,114,78,34,1,261,14,highway,1,0.97,54.49554458008642,63.0
104,2025-03-12 23:00:00,30,904,102,84,12,0,95,9,city,0,0.0,54.76172304909215,94.0
153,2025-03-13 00:00:00,56,3128,95,82,10,0,223,15,highway,0,0.0,54.54606808816546,95.0
146,2025-03-13 01:00:00,77,3844,97,49,59,0,190,11,highway,0,0.0,54.4796797599913,70.5
186,2025-03-13 02:00:00,65,1799,88,50,31,1,129,4,highway,0,0.0,54.68397920379968,64.5
148,2025-03-13 03:00:00,28,776,112,18,41,0,195,11,highway,0,0.0,54.7727510560049,79.5
108,2025-03-13 04:00:00,14,1515,74,17,58,1,20,9,highway,0,0.0,54.69127967767356,51.0
198,2025-03-13 05:00:00,11,1467,102,53,14,1,299,6,city,0,0.0,54.69675653137336,73.0
119,2025-03-13 06:00:00,100,3157,89,67,37,0,240,17,city,0,0.01,54.559681013162596,81.5
160,2025-03-13 07:00:00,27,805,99,76,0,0,235,9,city,0,0.0,54.77107747955967,100.0
134,2025-03-13 08:00:00,83,3298,114,22,45,0,85,6,highway,1,1.0,54.53818860322453,77.5
149,2025-03-13 09:00:00,102,3573,77,28,49,0,94,6,highway,0,0.02,54.51768682977762,65.5
181,2025-03-13 10:00:00,23,2835,107,58,23,0,42,4,highway,0,0.0,54.562083802906336,88.5
161,2025-03-13 11:00:00,20,2446,86,89,42,0,74,11,highway,0,0.0,54.59966251795954,79.0
116,2025-03-13 12:00:00,9,3628,113,91,39,0,115,3,city,1,0.98,54.475161644083556,80.5
187,2025-03-13 13:00:00,109,3848,70,87,21,0,190,18,highway,0,0.0,54.4936758965423,79.5
102,2025-03-13 14:00:00,77,3848,72,39,2,0,125,16,city,0,0.02,54.48160465444672,99.0
131,2025-03-13 15:00:00,100,2165,115,75,13,0,6,16,highway,0,0.01,54.66154710475319,93.5
198,2025-03-13 16:00:00,17,3287,95,86,1,0,42,12,highway,0,0.01,54.514607207286666,99.5
112,2025-03-13 17:00:00,87,944,100,68,31,0,58,14,highway,0,0.0,54.779764242505244,84.5
188,2025-03-13 18:00:00,13,3325,77,62,47,0,10,9,highway,0,0.01,54.50725491617565,76.5
172,2025-03-13 19:00:00,33,2105,112,61,37,0,89,7,highway,0,0.0,54.6397657311904,81.5
167,2025-03-13 20:00:00,57,1681,115,90,32,0,111,14,city,0,0.0,54.69272653298024,84.0
113,2025-03-13 21:00:00,75,3464,77,40,45,0,39,10,highway,0,0.01,54.518094632080334,77.5
197,2025-03-13 22:00:00,21,2436,104,24,41,0,167,11,city,0,0.01,54.6011219185689,79.5
110,2025-03-13 23:00:00,119,841,108,29,5,0,11,7,city,0,0.01,54.80415117438915,87.5
155,2025-03-14 00:00:00,69,1592,97,14,40,1,110,19,highway,0,0.0,54.7062685695354,60.0
166,2025-03-14 01:00:00,35,2091,73,16,38,0,16,19,highway,0,0.0,54.64195162461392,81.0
191,2025-03-14 02:00:00,44,3855,85,27,24,0,33,11,highway,0,0.01,54.46674283452807,88.0
128,2025-03-14 03:00:00,35,3914,82,65,33,1,233,6,highway,0,0.0,54.45676086432567,63.5
108,2025-03-14 04:00:00,21,3099,89,84,10,0,188,8,highway,0,0.0,54.53496431268833,95.0
166,2025-03-14 05:00:00,77,1244,74,99,45,0,224,1,highway,0,0.0,54.74466702685278,77.5
124,2025-03-14 06:00:00,79,3660,106,54,36,1,59,8,city,1,0.99,54.5001360610794,62.0
197,2025-03-14 07:00:00,60,2899,89,37,40,0,51,5,city,0,0.0,54.5697357657231,80.0
175,2025-03-14 08:00:00,99,3929,93,59,6,0,271,10,highway,0,0.0,54.48203682012687,97.0
141,2025-03-14 09:00:00,55,2169,105,11,56,0,43,2,highway,0,0.0,54.64131315977347,72.0
108,2025-03-14 10:00:00,88,3400,103,93,45,0,27,4,city,1,0.98,54.52982298973008,77.5
178,2025-03-14 11:00:00,95,3705,114,77,58,1,56,2,city,1,0.95,54.501083941400765,51.0
139,2025-03-14 12:00:00,32,1462,117,86,47,1,121,15,city,0,0.0,54.70434690636128,56.5
124,2025-03-14 13:00:00,44,1323,103,33,21,0,113,10,highway,0,0.01,54.724364668840444,89.5
104,2025-03-14 14:00:00,35,1355,88,57,47,1,115,2,city,0,0.0,54.716433127116616,56.5
110,2025-03-14 15:00:00,19,3197,86,54,38,1,109,6,highway,0,0.0,54.52304949819081,61.0
158,2025-03-14 16:00:00,17,3468,74,67,9,1,175,14,highway,0,0.01,54.495872630966836,75.5
197,2025-03-14 17:00:00,37,1947,94,45,20,0,112,5,city,0,0.0,54.65813547534044,90.0
187,2025-03-14 18:00:00,66,742,87,11,5,0,100,2,city,0,0.0,54.79293898795094,97.5
178,2025-03-14 19:00:00,22,3011,119,27,48,0,8,14,city,1,0.77,54.54276078628166,76.0
137,2025-03-14 20:00:00,95,1726,77,58,0,0,135,13,highway,0,0.0,54.704716702758034,100.0
171,2025-03-14 21:00:00,108,2360,96,17,33,0,251,2,highway,0,0.0,54.64410999407499,73.5
